draft_id,pack_number,pick_number,card_name,card_name_norm,offered_card_gihwr,is_picked
0433c745-bba7-4005-b265-62a9e8317662,3,8,Nanoform Sentinel,NANOFORM SENTINEL,0.54,0
0433c745-bba7-4005-b265-62a9e8317662,3,8,Zookeeper Mechan,ZOOKEEPER MECHAN,0.5589999999999999,0
0433c745-bba7-4005-b265-62a9e8317662,3,9,Rig for War,RIG FOR WAR,0.507,0
0433c745-bba7-4005-b265-62a9e8317662,3,9,Starfighter Pilot,STARFIGHTER PILOT,0.541,0
0433c745-bba7-4005-b265-62a9e8317662,3,9,Germinating Wurm,GERMINATING WURM,0.5589999999999999,0
0433c745-bba7-4005-b265-62a9e8317662,3,9,Pulsar Squadron Ace,PULSAR SQUADRON ACE,0.5589999999999999,0
0433c745-bba7-4005-b265-62a9e8317662,3,9,All-Fates Scroll,ALL-FATES SCROLL,0.544,0
0433c745-bba7-4005-b265-62a9e8317662,3,10,Rig for War,RIG FOR WAR,0.507,0
0433c745-bba7-4005-b265-62a9e8317662,3,10,Flight-Deck Coordinator,FLIGHT-DECK COORDINATOR,0.54,0
0433c745-bba7-4005-b265-62a9e8317662,3,10,Slagdrill Scrapper,SLAGDRILL SCRAPPER,0.537,0
0433c745-bba7-4005-b265-62a9e8317662,3,10,Blooming Stinger,BLOOMING STINGER,0.5539999999999999,0
0433c745-bba7-4005-b265-62a9e8317662,3,11,Nebula Dragon,NEBULA DRAGON,0.563,0
0433c745-bba7-4005-b265-62a9e8317662,3,11,Starport Security,STARPORT SECURITY,0.536,0
0433c745-bba7-4005-b265-62a9e8317662,3,11,Illvoi Light Jammer,ILLVOI LIGHT JAMMER,0.552,0
0433c745-bba7-4005-b265-62a9e8317662,3,12,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,0
0433c745-bba7-4005-b265-62a9e8317662,3,12,Temporal Intervention,TEMPORAL INTERVENTION,0.505,0
0433c745-bba7-4005-b265-62a9e8317662,3,13,Zealous Display,ZEALOUS DISPLAY,0.519,0
0433c745-bba7-4005-b265-62a9e8317662,3,13,Starport Security,STARPORT SECURITY,0.536,1
0433c745-bba7-4005-b265-62a9e8317662,3,14,Starport Security,STARPORT SECURITY,0.536,1
0433c745-bba7-4005-b265-62a9e8317662,3,15,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,16,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,17,Starport Security,STARPORT SECURITY,0.536,1
0433c745-bba7-4005-b265-62a9e8317662,3,18,Starport Security,STARPORT SECURITY,0.536,1
0433c745-bba7-4005-b265-62a9e8317662,3,19,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,20,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,21,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,22,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,23,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,24,Thrumming Hivepool,THRUMMING HIVEPOOL,0.5770000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,25,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,26,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,27,Weftblade Enhancer,WEFTBLADE ENHANCER,0.534,1
0433c745-bba7-4005-b265-62a9e8317662,3,28,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,29,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,30,Weftblade Enhancer,WEFTBLADE ENHANCER,0.534,1
0433c745-bba7-4005-b265-62a9e8317662,3,31,Weftblade Enhancer,WEFTBLADE ENHANCER,0.534,1
0433c745-bba7-4005-b265-62a9e8317662,3,32,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,33,Weftblade Enhancer,WEFTBLADE ENHANCER,0.534,1
0433c745-bba7-4005-b265-62a9e8317662,3,34,Starport Security,STARPORT SECURITY,0.536,1
0433c745-bba7-4005-b265-62a9e8317662,3,35,Starport Security,STARPORT SECURITY,0.536,1
0433c745-bba7-4005-b265-62a9e8317662,3,36,Starport Security,STARPORT SECURITY,0.536,1
0433c745-bba7-4005-b265-62a9e8317662,3,37,Seedship Impact,SEEDSHIP IMPACT,0.5760000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,38,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,39,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,40,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,41,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,42,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,43,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,44,Cryoshatter,CRYOSHATTER,0.56,1
0433c745-bba7-4005-b265-62a9e8317662,3,45,Cryoshatter,CRYOSHATTER,0.56,1
0433c745-bba7-4005-b265-62a9e8317662,3,46,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,47,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,48,Thrumming Hivepool,THRUMMING HIVEPOOL,0.5770000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,49,Banishing Light,BANISHING LIGHT,0.581,1
0433c745-bba7-4005-b265-62a9e8317662,3,50,Banishing Light,BANISHING LIGHT,0.581,1
0433c745-bba7-4005-b265-62a9e8317662,3,51,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,52,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,53,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,54,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,55,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,56,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,57,Sunstar Expansionist,SUNSTAR EXPANSIONIST,0.574,1
0433c745-bba7-4005-b265-62a9e8317662,3,58,Sunstar Expansionist,SUNSTAR EXPANSIONIST,0.574,1
0433c745-bba7-4005-b265-62a9e8317662,3,59,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,60,Galactic Wayfarer,GALACTIC WAYFARER,0.584,1
0433c745-bba7-4005-b265-62a9e8317662,3,61,Galactic Wayfarer,GALACTIC WAYFARER,0.584,1
0433c745-bba7-4005-b265-62a9e8317662,3,62,Galactic Wayfarer,GALACTIC WAYFARER,0.584,1
0433c745-bba7-4005-b265-62a9e8317662,3,63,Galactic Wayfarer,GALACTIC WAYFARER,0.584,1
0433c745-bba7-4005-b265-62a9e8317662,3,64,Breeding Pool,BREEDING POOL,0.563,1
0433c745-bba7-4005-b265-62a9e8317662,3,65,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,66,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,67,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,68,Knight Luminary,KNIGHT LUMINARY,0.5760000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,69,Knight Luminary,KNIGHT LUMINARY,0.5760000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,70,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,71,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,72,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,73,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,74,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,75,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,76,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,77,Sunstar Expansionist,SUNSTAR EXPANSIONIST,0.574,1
0433c745-bba7-4005-b265-62a9e8317662,3,78,Knight Luminary,KNIGHT LUMINARY,0.5760000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,79,Sunstar Expansionist,SUNSTAR EXPANSIONIST,0.574,1
0433c745-bba7-4005-b265-62a9e8317662,3,80,Sunstar Expansionist,SUNSTAR EXPANSIONIST,0.574,1
0433c745-bba7-4005-b265-62a9e8317662,3,81,Galactic Wayfarer,GALACTIC WAYFARER,0.584,1
0433c745-bba7-4005-b265-62a9e8317662,3,82,Intrepid Tenderfoot,INTREPID TENDERFOOT,0.544,1
0433c745-bba7-4005-b265-62a9e8317662,3,83,Galactic Wayfarer,GALACTIC WAYFARER,0.584,1
0433c745-bba7-4005-b265-62a9e8317662,3,84,Galactic Wayfarer,GALACTIC WAYFARER,0.584,1
0433c745-bba7-4005-b265-62a9e8317662,3,85,Lander,LANDER,,1
0433c745-bba7-4005-b265-62a9e8317662,3,86,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,87,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,88,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,89,Seedship Agrarian,SEEDSHIP AGRARIAN,0.569,1
0433c745-bba7-4005-b265-62a9e8317662,3,90,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,91,Lost in Space,LOST IN SPACE,0.562,1
0433c745-bba7-4005-b265-62a9e8317662,3,92,Banishing Light,BANISHING LIGHT,0.581,1
0433c745-bba7-4005-b265-62a9e8317662,3,93,Banishing Light,BANISHING LIGHT,0.581,1
0433c745-bba7-4005-b265-62a9e8317662,3,94,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,95,Seedship Agrarian,SEEDSHIP AGRARIAN,0.569,1
0433c745-bba7-4005-b265-62a9e8317662,3,96,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,97,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,98,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,99,Human Soldier,HUMAN SOLDIER,,1
0433c745-bba7-4005-b265-62a9e8317662,3,100,Codecracker Hound,CODECRACKER HOUND,0.598,1
0433c745-bba7-4005-b265-62a9e8317662,3,101,Close Encounter,CLOSE ENCOUNTER,0.565,1
0433c745-bba7-4005-b265-62a9e8317662,3,102,Thrumming Hivepool,THRUMMING HIVEPOOL,0.5770000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,103,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,104,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,105,Eusocial Engineering,EUSOCIAL ENGINEERING,0.57,1
0433c745-bba7-4005-b265-62a9e8317662,3,106,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,107,Robot,ROBOT,,1
0433c745-bba7-4005-b265-62a9e8317662,3,108,Thrumming Hivepool,THRUMMING HIVEPOOL,0.5770000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,109,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,110,Codecracker Hound,CODECRACKER HOUND,0.598,1
0433c745-bba7-4005-b265-62a9e8317662,3,111,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,112,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,113,Lander,LANDER,,1
0433c745-bba7-4005-b265-62a9e8317662,3,114,Island,ISLAND,,1
0433c745-bba7-4005-b265-62a9e8317662,3,115,Lost in Space,LOST IN SPACE,0.562,1
0433c745-bba7-4005-b265-62a9e8317662,3,116,Lost in Space,LOST IN SPACE,0.562,1
0433c745-bba7-4005-b265-62a9e8317662,3,117,Lost in Space,LOST IN SPACE,0.562,1
0433c745-bba7-4005-b265-62a9e8317662,3,118,Lost in Space,LOST IN SPACE,0.562,1
0433c745-bba7-4005-b265-62a9e8317662,3,119,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,120,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,121,Squire's Lightblade,SQUIRE'S LIGHTBLADE,0.535,1
0433c745-bba7-4005-b265-62a9e8317662,3,122,Squire's Lightblade,SQUIRE'S LIGHTBLADE,0.535,1
0433c745-bba7-4005-b265-62a9e8317662,3,123,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,124,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,125,Thrumming Hivepool,THRUMMING HIVEPOOL,0.5770000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,126,Thrumming Hivepool,THRUMMING HIVEPOOL,0.5770000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,127,Plains,PLAINS,,1
0433c745-bba7-4005-b265-62a9e8317662,3,128,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,129,Illvoi Infiltrator,ILLVOI INFILTRATOR,0.545,1
0433c745-bba7-4005-b265-62a9e8317662,3,130,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,131,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,132,Forest,FOREST,,1
0433c745-bba7-4005-b265-62a9e8317662,3,133,Gene Pollinator,GENE POLLINATOR,0.5720000000000001,1
0433c745-bba7-4005-b265-62a9e8317662,3,134,Breeding Pool,BREEDING POOL,0.563,1
0433c745-bba7-4005-b265-62a9e8317662,3,135,Weftblade Enhancer,WEFTBLADE ENHANCER,0.534,1
0433c745-bba7-4005-b265-62a9e8317662,3,136,Weftblade Enhancer,WEFTBLADE ENHANCER,0.534,1
0433c745-bba7-4005-b265-62a9e8317662,3,137,Plains,PLAINS,,1
