draft_id,pack_number,pick_number,card_name,card_name_norm,offered_card_gihwr,is_picked
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,6,Depressurize,DEPRESSURIZE,0.565,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,6,Sinister Cryologist,SINISTER CRYOLOGIST,0.48700000000000004,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,6,Seedship Impact,SEEDSHIP IMPACT,0.5760000000000001,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,6,"Sami, Ship's Engineer","SAMI, SHIP'S ENGINEER",0.515,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,6,Hymn of the Faller,HYMN OF THE FALLER,0.52,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,6,Creeping Tar Pit,CREEPING TAR PIT,0.598,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,7,Germinating Wurm,GERMINATING WURM,0.5589999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,7,Rig for War,RIG FOR WAR,0.507,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,7,Zookeeper Mechan,ZOOKEEPER MECHAN,0.5589999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,7,Luxknight Breacher,LUXKNIGHT BREACHER,0.518,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,7,Meltstrider Eulogist,MELTSTRIDER EULOGIST,0.5329999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,7,"Alpharael, Dreaming Acolyte","ALPHARAEL, DREAMING ACOLYTE",0.586,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,7,Systems Override,SYSTEMS OVERRIDE,0.5579999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,8,Thaumaton Torpedo,THAUMATON TORPEDO,0.494,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,8,Melded Moxite,MELDED MOXITE,0.5579999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,8,Selfcraft Mechan,SELFCRAFT MECHAN,0.565,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,8,Lightless Evangel,LIGHTLESS EVANGEL,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,8,Lithobraking,LITHOBRAKING,0.518,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,8,"Alpharael, Dreaming Acolyte","ALPHARAEL, DREAMING ACOLYTE",0.586,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,9,Thaumaton Torpedo,THAUMATON TORPEDO,0.494,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,9,Selfcraft Mechan,SELFCRAFT MECHAN,0.565,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,9,Gravkill,GRAVKILL,0.562,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,9,Kavaron Turbodrone,KAVARON TURBODRONE,0.516,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,9,Virulent Silencer,VIRULENT SILENCER,0.5,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,10,Flight-Deck Coordinator,FLIGHT-DECK COORDINATOR,0.54,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,10,Remnant Elemental,REMNANT ELEMENTAL,0.527,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,10,Hymn of the Faller,HYMN OF THE FALLER,0.52,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,10,Pull Through the Weft,PULL THROUGH THE WEFT,0.504,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,11,Decode Transmissions,DECODE TRANSMISSIONS,0.526,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,11,Systems Override,SYSTEMS OVERRIDE,0.5579999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,11,Meltstrider Eulogist,MELTSTRIDER EULOGIST,0.5329999999999999,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,12,Chrome Companion,CHROME COMPANION,0.531,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,12,Fungal Colossus,FUNGAL COLOSSUS,0.555,0
f5ddff29-b619-4ed4-b020-7e6310d1e62d,3,13,Chrome Companion,CHROME COMPANION,0.531,0
